"","FileName","frogID","begin.time.s","end.time.s","Note_type","note.dur.s","INI","note.period","note_num_series","call_type","series_type","series_seq","note_type_uc","note_type_relabel","call_type_relabel","series_bin","note_num_series_bin","series_seq_cat"
"3256","./amplitude_detector_tables/male_10_four_call_bouts.Amplitude.Detector.selections.txt",1626,77.19237986,77.23461694,"2",0.0422,70.35180606,70.39404314,2,"solo","solo",0,"2","2","solo","1","2","0"
"3257","./amplitude_detector_tables/male_10_four_call_bouts.Amplitude.Detector.selections.txt",1626,147.586423,147.6323616,"uc",0.0459,1.825895,1.8718336,1,"solo","solo",0,"uc","uc","solo","1","1",NA
"3258","./amplitude_detector_tables/male_10_four_call_bouts.Amplitude.Detector.selections.txt",1626,149.4582566,149.5029153,"uc",0.0447,1.8276558,1.8723145,1,"solo","solo",0,"uc","uc","solo","1","1",NA
"3259","./amplitude_detector_tables/male_10_four_call_bouts.Amplitude.Detector.selections.txt",1626,151.3305711,151.3796472,"uc",0.0491,1.4590416,1.5081177,1,"solo","solo",0,"uc","uc","solo","1","1",NA
"3260","./amplitude_detector_tables/male_10_four_call_bouts.Amplitude.Detector.selections.txt",1626,152.8386888,152.8513754,"1",0.0127,0.0680171,0.0807037,1,"doublet","solo",0,"1","1","doublet","1","1","0"
"3261","./amplitude_detector_tables/male_10_four_call_bouts.Amplitude.Detector.selections.txt",1626,152.9193925,152.9632153,"2",0.0438,1.8167119,1.8605347,2,"doublet","solo",0,"2","2","doublet","1","2","0"
"3262","./amplitude_detector_tables/male_10_four_call_bouts.Amplitude.Detector.selections.txt",1626,154.7799272,154.7936809,"1",0.0138,0.0648443,0.078598,1,"doublet","solo",0,"1","1","doublet","1","1","0"
"3263","./amplitude_detector_tables/male_10_four_call_bouts.Amplitude.Detector.selections.txt",1626,154.8585252,154.899307,"2",0.0408,1.7901508,1.8309326,2,"doublet","solo",0,"2","2","doublet","1","2","0"
"3264","./amplitude_detector_tables/male_10_four_call_bouts.Amplitude.Detector.selections.txt",1626,156.6894578,156.7019185,"1",0.0125,0.0641537,0.0766144,1,"doublet","solo",0,"1","1","doublet","1","1","0"
"3265","./amplitude_detector_tables/male_10_four_call_bouts.Amplitude.Detector.selections.txt",1626,156.7660722,156.8087288,"2",0.0427,1.7573464,1.800003,2,"doublet","solo",0,"2","2","doublet","1","2","0"
"3266","./amplitude_detector_tables/male_10_four_call_bouts.Amplitude.Detector.selections.txt",1626,158.5660752,158.5792636,"1",0.0132,0.0626173,0.0758057,1,"doublet","solo",0,"1","1","doublet","1","1","0"
"3267","./amplitude_detector_tables/male_10_four_call_bouts.Amplitude.Detector.selections.txt",1626,158.6418809,158.6878168,"2",0.0459,2.3579185,2.4038544,2,"doublet","solo",0,"2","2","doublet","1","2","0"
"3268","./amplitude_detector_tables/male_10_four_call_bouts.Amplitude.Detector.selections.txt",1626,161.0457353,161.0589994,"1",0.0133,0.0661884,0.0794525,1,"doublet","solo",0,"1","1","doublet","1","1","0"
"3269","./amplitude_detector_tables/male_10_four_call_bouts.Amplitude.Detector.selections.txt",1626,161.1251878,161.1674945,"2",0.0423,2.0182249,2.0605316,2,"doublet","solo",0,"2","2","doublet","1","2","0"
"3270","./amplitude_detector_tables/male_10_four_call_bouts.Amplitude.Detector.selections.txt",1626,163.1857194,163.1987317,"1",0.013,0.060886,0.0738983,1,"doublet","solo",0,"1","1","doublet","1","1","0"
"3271","./amplitude_detector_tables/male_10_four_call_bouts.Amplitude.Detector.selections.txt",1626,163.2596177,163.3005164,"2",0.0409,1.4730173,1.513916,2,"doublet","solo",0,"2","2","doublet","1","2","0"
"3272","./amplitude_detector_tables/male_10_four_call_bouts.Amplitude.Detector.selections.txt",1626,164.7735337,164.7875345,"1",0.014,0.0654365,0.0794373,1,"doublet","solo",0,"1","1","doublet","1","1","0"
"3273","./amplitude_detector_tables/male_10_four_call_bouts.Amplitude.Detector.selections.txt",1626,164.852971,164.8952842,"2",0.0423,1.4488825,1.4911957,2,"doublet","solo",0,"2","2","doublet","1","2","0"
"3274","./amplitude_detector_tables/male_10_four_call_bouts.Amplitude.Detector.selections.txt",1626,166.3441667,166.3598756,"1",0.0157,0.0668869,0.0825958,1,"doublet","solo",0,"1","1","doublet","1","1","0"
"3275","./amplitude_detector_tables/male_10_four_call_bouts.Amplitude.Detector.selections.txt",1626,166.4267625,166.4714035,"2",0.0446,1.3810945,1.4257355,2,"doublet","solo",0,"2","2","doublet","1","2","0"
"3276","./amplitude_detector_tables/male_10_four_call_bouts.Amplitude.Detector.selections.txt",1626,167.852498,167.8665755,"1",0.0141,0.065787,0.0798645,1,"doublet","solo",0,"1","1","doublet","1","1","0"
"3277","./amplitude_detector_tables/male_10_four_call_bouts.Amplitude.Detector.selections.txt",1626,167.9323625,167.9783876,"2",0.046,2.4228317,2.4688568,2,"doublet","solo",0,"2","2","doublet","1","2","0"
"3278","./amplitude_detector_tables/male_10_four_call_bouts.Amplitude.Detector.selections.txt",1626,170.4012193,170.4134966,"1",0.0123,0.0679381,0.0802154,1,"doublet","solo",0,"1","1","doublet","1","1","0"
"3279","./amplitude_detector_tables/male_10_four_call_bouts.Amplitude.Detector.selections.txt",1626,170.4814347,170.5233071,"2",0.0419,2.1458107,2.1876831,2,"doublet","solo",0,"2","2","doublet","1","2","0"
