Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Max Freq (Hz)	Peak Amp (U)	Freq 5% (Hz)	Freq 25% (Hz)	Freq 75% (Hz)	Freq 95% (Hz)	Note_type	call_type	series_type	series_seq	Call_group_num	Call_num	Notes
47	Spectrogram 1	1	29.45476236	29.47073843	0	22050	0.016	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	two	1	1	24	
48	Spectrogram 1	1	29.53027239	29.57376375	0	22050	0.0435	2670.117		2583.984	2670.117	2756.25	2756.25	2	doublet	two	1	1	24	
49	Spectrogram 1	1	29.75067988	29.76840071	0	22050	0.0177	2583.984		2497.852	2583.984	2583.984	2670.117	1	doublet	two	2	1	25	
50	Spectrogram 1	1	29.82054415	29.85537378	0	22050	0.0348	2670.117		2583.984	2670.117	2756.25	2756.25	2	doublet	two	2	1	25	
51	Spectrogram 1	1	31.16081705	31.17767621	0	22050	0.0169	2583.984		2411.719	2497.852	2670.117	2756.25	1	doublet	two	1	1	26	
52	Spectrogram 1	1	31.23521509	31.27413167	0	22050	0.0389	2670.117		2583.984	2670.117	2756.25	2842.383	2	doublet	two	1	1	26	
53	Spectrogram 1	1	31.46194925	31.47929659	0	22050	0.0173	2583.984		2411.719	2497.852	2583.984	2756.25	1	doublet	two	2	1	27	
54	Spectrogram 1	1	31.52834406	31.56626865	0	22050	0.0379	2670.117		2583.984	2670.117	2756.25	2756.25	2	doublet	two	2	1	27	
55	Spectrogram 1	1	32.80090799	32.821435	0	22050	0.0205	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	two	1	1	28	
56	Spectrogram 1	1	32.88882151	32.92909475	0	22050	0.0403	2670.117		2583.984	2583.984	2756.25	2756.25	2	doublet	two	1	1	28	
57	Spectrogram 1	1	33.16675654	33.18293407	0	22050	0.0162	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	two	2	1	29	
58	Spectrogram 1	1	33.23542109	33.2724213	0	22050	0.037	2670.117		2583.984	2670.117	2670.117	2756.25	2	doublet	two	2	1	29	
59	Spectrogram 1	1	34.8037652	34.82127703	0	22050	0.0175	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	two	1	1	30	
60	Spectrogram 1	1	34.87768641	34.9178785	0	22050	0.0402	2670.117		2583.984	2583.984	2670.117	2756.25	2	doublet	two	1	1	30	
61	Spectrogram 1	1	35.10444346	35.12211255	0	22050	0.0177	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	two	2	1	31	
62	Spectrogram 1	1	35.17512598	35.21082139	0	22050	0.0357	2670.117		2583.984	2670.117	2756.25	2756.25	2	doublet	two	2	1	31	
63	Spectrogram 1	1	36.93498697	36.95249496	0	22050	0.0175	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	solo	0	1	32	
64	Spectrogram 1	1	37.01260843	37.05418406	0	22050	0.0416	2670.117		2583.984	2670.117	2756.25	2756.25	2	doublet	solo	0	1	32	
65	Spectrogram 1	1	38.77002421	38.78613099	0	22050	0.0161	2583.984		2497.852	2497.852	2670.117	2756.25	1	doublet	solo	0	1	33	
66	Spectrogram 1	1	38.84610071	38.88633668	0	22050	0.0402	2670.117		2583.984	2670.117	2756.25	2842.383	2	doublet	solo	0	1	33	
67	Spectrogram 1	1	40.28045359	40.29628908	0	22050	0.0158	2583.984		2411.719	2497.852	2583.984	2756.25	1	doublet	solo	0	1	34	
68	Spectrogram 1	1	40.35544291	40.39461561	0	22050	0.0392	2670.117		2497.852	2583.984	2756.25	2842.383	2	doublet	solo	0	1	34	
69	Spectrogram 1	1	42.00086298	42.01861841	0	22050	0.0178	2583.984		2497.852	2583.984	2583.984	2670.117	1	doublet	solo	0	1	35	
70	Spectrogram 1	1	42.08446589	42.1243509	0	22050	0.0399	2670.117		2583.984	2670.117	2756.25	2842.383	2	doublet	solo	0	1	35	
71	Spectrogram 1	1	44.07113352	44.08805681	0	22050	0.0169	2583.984		2411.719	2497.852	2583.984	2756.25	1	doublet	solo	0	1	36	
72	Spectrogram 1	1	44.15396967	44.19352199	0	22050	0.0396	2670.117		2583.984	2670.117	2756.25	2756.25	2	doublet	solo	0	1	36	
73	Spectrogram 1	1	46.22147455	46.23796576	0	22050	0.0165	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	two	1	1	37	
74	Spectrogram 1	1	46.29167643	46.33175356	0	22050	0.0401	2670.117		2583.984	2583.984	2670.117	2756.25	2	doublet	two	1	1	37	
75	Spectrogram 1	1	46.53796091	46.55345368	0	22050	0.0155	2583.984		2411.719	2497.852	2583.984	2756.25	1	doublet	two	2	1	38	
76	Spectrogram 1	1	46.60827723	46.64436884	0	22050	0.0361	2670.117		2583.984	2670.117	2756.25	2756.25	2	doublet	two	2	1	38	
77	Spectrogram 1	1	48.15004435	48.16697362	0	22050	0.0169	2583.984		2497.852	2497.852	2583.984	2756.25	1	doublet	two	1	1	39	
78	Spectrogram 1	1	48.22782221	48.26762052	0	22050	0.0398	2670.117		2497.852	2583.984	2756.25	2842.383	2	doublet	two	1	1	39	
79	Spectrogram 1	1	48.46838846	48.48554275	0	22050	0.0172	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	two	2	1	40	
80	Spectrogram 1	1	48.53879633	48.57258194	0	22050	0.0338	2670.117		2583.984	2583.984	2756.25	2756.25	2	doublet	two	2	1	40	
81	Spectrogram 1	1	50.1293191	50.14460448	0	22050	0.0153	2583.984		2411.719	2497.852	2583.984	2756.25	1	doublet	two	1	1	41	
82	Spectrogram 1	1	50.20133677	50.24050287	0	22050	0.0392	2670.117		2497.852	2670.117	2756.25	2842.383	2	doublet	two	1	1	41	
83	Spectrogram 1	1	50.45002451	50.46585213	0	22050	0.0158	2583.984		2411.719	2497.852	2670.117	2842.383	1	doublet	two	2	1	42	
84	Spectrogram 1	1	50.51866236	50.55212945	0	22050	0.0335	2670.117		2583.984	2670.117	2756.25	2842.383	2	doublet	two	2	1	42	
85	Spectrogram 1	1	52.01002207	52.02644251	0	22050	0.0164	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	solo	0	1	43	
86	Spectrogram 1	1	52.08625879	52.12662966	0	22050	0.0404	2670.117		2583.984	2670.117	2756.25	2842.383	2	doublet	solo	0	1	43	
87	Spectrogram 1	1	53.17829981	53.19468141	0	22050	0.0164	2583.984		2411.719	2497.852	2583.984	2756.25	1	doublet	two	1	1	44	
88	Spectrogram 1	1	53.2475976	53.28795196	0	22050	0.0404	2670.117		2497.852	2583.984	2670.117	2756.25	2	doublet	two	1	1	44	
89	Spectrogram 1	1	53.49183741	53.50751259	0	22050	0.0157	2583.984		2411.719	2497.852	2670.117	2756.25	1	doublet	two	2	1	45	
90	Spectrogram 1	1	53.55907145	53.59507837	0	22050	0.036	2670.117		2583.984	2583.984	2670.117	2756.25	2	doublet	two	2	1	45	
91	Spectrogram 1	1	55.07580652	55.09212119	0	22050	0.0163	2583.984		2411.719	2497.852	2583.984	2756.25	1	doublet	two	1	1	46	
92	Spectrogram 1	1	55.15337839	55.19449053	0	22050	0.0411	2583.984		2583.984	2583.984	2670.117	2756.25	2	doublet	two	1	1	46	
93	Spectrogram 1	1	55.44555369	55.46480744	0	22050	0.0193	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	two	2	1	47	
94	Spectrogram 1	1	55.52122584	55.5540647	0	22050	0.0328	2670.117		2583.984	2670.117	2670.117	2756.25	2	doublet	two	2	1	47	
95	Spectrogram 1	1	56.72861567	56.74561664	0	22050	0.017	2497.852		2411.719	2497.852	2583.984	2670.117	1	doublet	two	1	1	48	
96	Spectrogram 1	1	56.80170145	56.84252251	0	22050	0.0408	2670.117		2497.852	2583.984	2670.117	2756.25	2	doublet	two	1	1	48	
97	Spectrogram 1	1	57.02373972	57.04069286	0	22050	0.017	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	two	2	1	49	
98	Spectrogram 1	1	57.09446802	57.12851061	0	22050	0.034	2670.117		2583.984	2583.984	2670.117	2756.25	2	doublet	two	2	1	49	
99	Spectrogram 1	1	58.46269694	58.47958884	0	22050	0.0169	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	three	1	1	50	
100	Spectrogram 1	1	58.54512491	58.5866995	0	22050	0.0416	2670.117		2583.984	2583.984	2670.117	2756.25	2	doublet	three	1	1	50	
101	Spectrogram 1	1	58.77811899	58.79462426	0	22050	0.0165	2497.852		2411.719	2497.852	2583.984	2670.117	1	doublet	three	2	1	51	
102	Spectrogram 1	1	58.84925165	58.88586294	0	22050	0.0366	2670.117		2497.852	2583.984	2670.117	2756.25	2	doublet	three	2	1	51	
103	Spectrogram 1	1	59.1399087	59.16018741	0	22050	0.0203	2583.984		2411.719	2497.852	2583.984	2756.25	1	doublet	three	3	1	52	
104	Spectrogram 1	1	59.21471491	59.25031165	0	22050	0.0356	2670.117		2497.852	2583.984	2670.117	2756.25	2	doublet	three	3	1	52	
105	Spectrogram 1	1	60.65639582	60.67309534	0	22050	0.0167	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	three	1	1	53	
106	Spectrogram 1	1	60.73548594	60.77393712	0	22050	0.0385	2670.117		2497.852	2583.984	2670.117	2756.25	2	doublet	three	1	1	53	
107	Spectrogram 1	1	60.96775522	60.98370579	0	22050	0.016	2583.984		2411.719	2497.852	2583.984	2756.25	1	doublet	three	2	1	54	
108	Spectrogram 1	1	61.0358285	61.07160106	0	22050	0.0358	2670.117		2583.984	2583.984	2670.117	2756.25	2	doublet	three	2	1	54	
109	Spectrogram 1	1	61.30029383	61.31825319	0	22050	0.018	2497.852		2325.586	2497.852	2583.984	2670.117	1	doublet	three	3	1	55	
110	Spectrogram 1	1	61.37244883	61.4071843	0	22050	0.0347	2670.117		2583.984	2583.984	2670.117	2756.25	2	doublet	three	3	1	55	
111	Spectrogram 1	1	62.84870615	62.86595006	0	22050	0.0172	2583.984		2497.852	2497.852	2583.984	2756.25	1	doublet	two	1	1	56	
112	Spectrogram 1	1	62.9300889	62.97148229	0	22050	0.0414	2670.117		2497.852	2583.984	2756.25	2842.383	2	doublet	two	1	1	56	
113	Spectrogram 1	1	63.1592988	63.1749428	0	22050	0.0156	2583.984		2497.852	2583.984	2583.984	2670.117	1	doublet	two	2	1	57	
114	Spectrogram 1	1	63.22712031	63.2613779	0	22050	0.0343	2670.117		2497.852	2670.117	2756.25	2842.383	2	doublet	two	2	1	57	
115	Spectrogram 1	1	64.58449259	64.60126407	0	22050	0.0168	2583.984		2411.719	2497.852	2583.984	2756.25	1	doublet	two	1	1	58	
116	Spectrogram 1	1	64.65902414	64.69712247	0	22050	0.0381	2670.117		2583.984	2583.984	2670.117	2756.25	2	doublet	two	1	1	58	
117	Spectrogram 1	1	64.8915452	64.90922678	0	22050	0.0177	2583.984		2411.719	2497.852	2583.984	2756.25	1	doublet	two	2	1	59	
118	Spectrogram 1	1	64.96104136	64.99714286	0	22050	0.0361	2670.117		2583.984	2670.117	2756.25	2756.25	2	doublet	two	2	1	59	
119	Spectrogram 1	1	66.38847819	66.40747133	0	22050	0.019	2583.984		2411.719	2497.852	2583.984	2670.117	1	doublet	two	1	1	60	
120	Spectrogram 1	1	66.47659769	66.5201979	0	22050	0.0436	2670.117		2497.852	2583.984	2756.25	2756.25	2	doublet	two	1	1	60	
121	Spectrogram 1	1	66.80508127	66.8235414	0	22050	0.0185	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	two	2	1	61	
122	Spectrogram 1	1	66.87630167	66.9121344	0	22050	0.0358	2670.117		2583.984	2583.984	2670.117	2756.25	2	doublet	two	2	1	61	
123	Spectrogram 1	1	68.3624238	68.37941977	0	22050	0.017	2497.852		2411.719	2497.852	2583.984	2670.117	1	doublet	two	1	1	62	
124	Spectrogram 1	1	68.43471995	68.47424602	0	22050	0.0395	2670.117		2497.852	2583.984	2670.117	2842.383	2	doublet	two	1	1	62	
125	Spectrogram 1	1	68.67487803	68.69191353	0	22050	0.017	2497.852		2411.719	2497.852	2583.984	2670.117	1	doublet	two	2	1	63	
126	Spectrogram 1	1	68.7465333	68.78153269	0	22050	0.035	2670.117		2497.852	2583.984	2756.25	2756.25	2	doublet	two	2	1	63	
127	Spectrogram 1	1	70.05795756	70.0748766	0	22050	0.0169	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	two	1	1	64	
128	Spectrogram 1	1	70.13161173	70.16954221	0	22050	0.0379	2670.117		2583.984	2583.984	2670.117	2756.25	2	doublet	two	1	1	64	
129	Spectrogram 1	1	70.36383524	70.38042553	0	22050	0.0166	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	two	2	1	65	
130	Spectrogram 1	1	70.43482676	70.47135932	0	22050	0.0365	2670.117		2583.984	2670.117	2756.25	2756.25	2	doublet	two	2	1	65	
131	Spectrogram 1	1	72.06956949	72.08895579	0	22050	0.0194	2497.852		2411.719	2497.852	2583.984	2583.984	1	doublet	two	1	1	66	
132	Spectrogram 1	1	72.15788736	72.19944149	0	22050	0.0416	2583.984		2497.852	2583.984	2670.117	2756.25	2	doublet	two	1	1	66	
133	Spectrogram 1	1	72.3839921	72.40336985	0	22050	0.0194	2497.852		2411.719	2497.852	2583.984	2670.117	1	doublet	two	2	1	67	
134	Spectrogram 1	1	72.45728006	72.49140033	0	22050	0.0341	2670.117		2497.852	2583.984	2756.25	2842.383	2	doublet	two	2	1	67	
135	Spectrogram 1	1	74.35201731	74.37213823	0	22050	0.0201	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	two	1	1	68	
136	Spectrogram 1	1	74.44167795	74.48542208	0	22050	0.0437	2670.117		2583.984	2670.117	2756.25	2842.383	2	doublet	two	1	1	68	
138	Spectrogram 1	1	74.7854661	74.8012847	0	22050	0.0158	2583.984		2411.719	2583.984	2670.117	2756.25	1	doublet	two	2	1	70	
139	Spectrogram 1	1	74.85546579	74.88335177	0	22050	0.0279	2670.117		2583.984	2670.117	2756.25	2756.25	2	doublet	two	2	1	70	
140	Spectrogram 1	1	76.31451121	76.33720865	0	22050	0.0227	2497.852		2325.586	2411.719	2583.984	2670.117	1	doublet	two	1	1	71	
141	Spectrogram 1	1	76.41004648	76.45148617	0	22050	0.0414	2670.117		2497.852	2583.984	2756.25	2756.25	2	doublet	two	1	1	71	
142	Spectrogram 1	1	76.66258707	76.67797841	0	22050	0.0154	2583.984		2497.852	2583.984	2583.984	2670.117	1	doublet	two	2	1	72	
143	Spectrogram 1	1	76.7314271	76.76623436	0	22050	0.0348	2670.117		2583.984	2670.117	2756.25	2756.25	2	doublet	two	2	1	72	
144	Spectrogram 1	1	78.33458414	78.35089213	0	22050	0.0163	2583.984		2497.852	2583.984	2583.984	2670.117	1	doublet	two	1	1	73	
145	Spectrogram 1	1	78.41247263	78.45313619	0	22050	0.0407	2670.117		2583.984	2670.117	2756.25	2842.383	2	doublet	two	1	1	73	
146	Spectrogram 1	1	78.6445817	78.66220502	0	22050	0.0176	2583.984		2411.719	2583.984	2670.117	2756.25	1	doublet	two	2	1	74	
147	Spectrogram 1	1	78.71671	78.75388135	0	22050	0.0372	2670.117		2583.984	2670.117	2756.25	2756.25	2	doublet	two	2	1	74	
148	Spectrogram 1	1	80.37859049	80.3959766	0	22050	0.0174	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	solo	0	1	75	
149	Spectrogram 1	1	80.45592203	80.49609693	0	22050	0.0402	2670.117		2497.852	2583.984	2756.25	2842.383	2	doublet	solo	0	1	75	
150	Spectrogram 1	1	81.53575602	81.55226301	0	22050	0.0165	2583.984		2411.719	2497.852	2670.117	2756.25	1	doublet	two	1	1	76	
151	Spectrogram 1	1	81.6112031	81.65164922	0	22050	0.0404	2670.117		2583.984	2670.117	2756.25	2842.383	2	doublet	two	1	1	76	
152	Spectrogram 1	1	81.83773508	81.85385401	0	22050	0.0161	2497.852		2325.586	2497.852	2583.984	2756.25	1	doublet	two	2	1	77	
153	Spectrogram 1	1	81.90877237	81.94618693	0	22050	0.0374	2670.117		2583.984	2670.117	2756.25	2756.25	2	doublet	two	2	1	77	
154	Spectrogram 1	1	83.34473887	83.36160312	0	22050	0.0169	2583.984		2497.852	2583.984	2670.117	2670.117	1	doublet	two	1	1	78	
155	Spectrogram 1	1	83.42410746	83.46523017	0	22050	0.0411	2670.117		2583.984	2670.117	2756.25	2842.383	2	doublet	two	1	1	78	
156	Spectrogram 1	1	83.65634623	83.67284247	0	22050	0.0165	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	two	2	1	79	
157	Spectrogram 1	1	83.72720804	83.76462874	0	22050	0.0374	2670.117		2583.984	2670.117	2756.25	2756.25	2	doublet	two	2	1	79	
158	Spectrogram 1	1	85.14680185	85.1631455	0	22050	0.0163	2583.984		2411.719	2497.852	2583.984	2756.25	1	doublet	two	1	1	80	
159	Spectrogram 1	1	85.22235575	85.26243046	0	22050	0.0401	2670.117		2583.984	2670.117	2756.25	2842.383	2	doublet	two	1	1	80	
160	Spectrogram 1	1	85.49038401	85.50724653	0	22050	0.0169	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	two	2	1	81	
161	Spectrogram 1	1	85.56274119	85.59737101	0	22050	0.0346	2670.117		2583.984	2670.117	2756.25	2756.25	2	doublet	two	2	1	81	
162	Spectrogram 1	1	87.1644639	87.18211564	0	22050	0.0177	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	two	1	1	82	
163	Spectrogram 1	1	87.24789133	87.28907924	0	22050	0.0412	2670.117		2583.984	2670.117	2756.25	2842.383	2	doublet	two	1	1	82	
164	Spectrogram 1	1	87.49444285	87.51165788	0	22050	0.0172	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	two	2	1	83	
165	Spectrogram 1	1	87.56616678	87.60006302	0	22050	0.0339	2670.117		2583.984	2670.117	2756.25	2842.383	2	doublet	two	2	1	83	
166	Spectrogram 1	1	89.03968516	89.05761123	0	22050	0.0179	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	two	1	1	84	
167	Spectrogram 1	1	89.1178483	89.15695163	0	22050	0.0391	2670.117		2497.852	2583.984	2756.25	2842.383	2	doublet	two	1	1	84	
168	Spectrogram 1	1	89.34102335	89.35759936	0	22050	0.0166	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	two	2	1	85	
169	Spectrogram 1	1	89.40968027	89.44373673	0	22050	0.0341	2670.117		2583.984	2670.117	2756.25	2756.25	2	doublet	two	2	1	85	
170	Spectrogram 1	1	90.6694993	90.68596711	0	22050	0.0165	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	two	1	1	86	
171	Spectrogram 1	1	90.74406138	90.78329233	0	22050	0.0392	2670.117		2583.984	2670.117	2756.25	2756.25	2	doublet	two	1	1	86	
172	Spectrogram 1	1	91.00185862	91.01642426	0	22050	0.0146	2583.984		2411.719	2497.852	2583.984	2670.117	1	doublet	two	2	1	87	
173	Spectrogram 1	1	91.06999674	91.10741129	0	22050	0.0374	2670.117		2583.984	2670.117	2756.25	2756.25	2	doublet	two	2	1	87	
174	Spectrogram 1	1	92.88396921	92.89942333	0	22050	0.0155	2583.984		2497.852	2583.984	2670.117	2756.25	1	doublet	two	1	1	88	
175	Spectrogram 1	1	92.95761576	92.99865801	0	22050	0.041	2670.117		2583.984	2670.117	2756.25	2842.383	2	doublet	two	1	1	88	
176	Spectrogram 1	1	93.17172709	93.18902581	0	22050	0.0173	2583.984		2497.852	2583.984	2670.117	2670.117	1	doublet	two	2	1	89	
177	Spectrogram 1	1	93.24140635	93.27455976	0	22050	0.0332	2670.117		2583.984	2670.117	2756.25	2756.25	2	doublet	two	2	1	89	
178	Spectrogram 1	1	94.63970652	94.65435607	0	22050	0.0146	2583.984		2497.852	2583.984	2583.984	2670.117	1	doublet	two	1	1	90	
179	Spectrogram 1	1	94.71825113	94.75925074	0	22050	0.041	2670.117		2583.984	2670.117	2756.25	2842.383	2	doublet	two	1	1	90	
180	Spectrogram 1	1	94.97379007	94.99054676	0	22050	0.0168	2583.984		2411.719	2497.852	2670.117	2756.25	1	doublet	two	2	1	91	
181	Spectrogram 1	1	95.04351511	95.07790761	0	22050	0.0344	2670.117		2583.984	2670.117	2756.25	2842.383	2	doublet	two	2	1	91	
182	Spectrogram 1	1	96.51396647	96.52978992	0	22050	0.0158	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	two	1	1	92	
183	Spectrogram 1	1	96.58605662	96.62604424	0	22050	0.04	2670.117		2583.984	2670.117	2756.25	2756.25	2	doublet	two	1	1	92	
184	Spectrogram 1	1	96.84115305	96.85604907	0	22050	0.0149	2583.984		2497.852	2583.984	2583.984	2670.117	1	doublet	two	2	1	93	
185	Spectrogram 1	1	96.91135874	96.94799048	0	22050	0.0366	2670.117		2583.984	2670.117	2756.25	2756.25	2	doublet	two	2	1	93	
186	Spectrogram 1	1	98.40301218	98.41949981	0	22050	0.0165	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	two	1	1	94	
187	Spectrogram 1	1	98.48280802	98.52455184	0	22050	0.0417	2670.117		2583.984	2670.117	2756.25	2756.25	2	doublet	two	1	1	94	
188	Spectrogram 1	1	98.70278635	98.71930589	0	22050	0.0165	2583.984		2497.852	2583.984	2583.984	2670.117	1	doublet	two	2	1	95	
189	Spectrogram 1	1	98.7741746	98.80905954	0	22050	0.0349	2670.117		2583.984	2670.117	2756.25	2756.25	2	doublet	two	2	1	95	
190	Spectrogram 1	1	100.811612	100.8288456	0	22050	0.0172	2583.984		2497.852	2583.984	2670.117	2670.117	1	doublet	two	1	1	96	
191	Spectrogram 1	1	100.8878907	100.9274102	0	22050	0.0395	2670.117		2583.984	2670.117	2756.25	2842.383	2	doublet	two	1	1	96	
192	Spectrogram 1	1	101.1348313	101.151202	0	22050	0.0164	2583.984		2497.852	2583.984	2583.984	2670.117	1	doublet	two	2	1	97	
193	Spectrogram 1	1	101.2071656	101.2411191	0	22050	0.034	2670.117		2583.984	2670.117	2756.25	2756.25	2	doublet	two	2	1	97	
194	Spectrogram 1	1	102.6566209	102.6740171	0	22050	0.0174	2583.984		2497.852	2583.984	2583.984	2670.117	1	doublet	two	1	1	98	
195	Spectrogram 1	1	102.7292069	102.7674835	0	22050	0.0383	2670.117		2583.984	2670.117	2756.25	2842.383	2	doublet	two	1	1	98	
196	Spectrogram 1	1	102.9658021	102.9844485	0	22050	0.0186	2583.984		2411.719	2497.852	2583.984	2670.117	1	doublet	two	2	1	99	
197	Spectrogram 1	1	103.0403871	103.0765962	0	22050	0.0362	2670.117		2583.984	2670.117	2756.25	2756.25	2	doublet	two	2	1	99	
198	Spectrogram 1	1	104.395604	104.4137118	0	22050	0.0181	2583.984		2497.852	2497.852	2670.117	2756.25	1	doublet	solo	0	1	100	
199	Spectrogram 1	1	104.4812898	104.522358	0	22050	0.0411	2670.117		2583.984	2670.117	2756.25	2842.383	2	doublet	solo	0	1	100	
200	Spectrogram 1	1	106.0180024	106.0333275	0	22050	0.0153	2583.984		2497.852	2583.984	2583.984	2670.117	1	doublet	two	1	1	101	
201	Spectrogram 1	1	106.0927629	106.1324526	0	22050	0.0397	2670.117		2583.984	2670.117	2756.25	2756.25	2	doublet	two	1	1	101	
202	Spectrogram 1	1	106.358365	106.3746286	0	22050	0.0163	2583.984		2411.719	2497.852	2670.117	2756.25	1	doublet	two	2	1	102	
203	Spectrogram 1	1	106.4274796	106.4631889	0	22050	0.0357	2670.117		2497.852	2670.117	2756.25	2842.383	2	doublet	two	2	1	102	
204	Spectrogram 1	1	108.1176881	108.1378507	0	22050	0.0202	2583.984		2411.719	2497.852	2583.984	2756.25	1	doublet	solo	0	1	103	
205	Spectrogram 1	1	108.2057389	108.2479433	0	22050	0.0422	2670.117		2583.984	2670.117	2756.25	2756.25	2	doublet	solo	0	1	103	
206	Spectrogram 1	1	109.5880708	109.605493	0	22050	0.0174	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	two	1	1	104	
207	Spectrogram 1	1	109.6695451	109.7102634	0	22050	0.0407	2670.117		2583.984	2670.117	2756.25	2756.25	2	doublet	two	1	1	104	
208	Spectrogram 1	1	109.9507035	109.9660273	0	22050	0.0153	2583.984		2497.852	2583.984	2670.117	2756.25	1	doublet	two	2	1	105	
209	Spectrogram 1	1	110.0203828	110.0555653	0	22050	0.0352	2670.117		2583.984	2670.117	2756.25	2842.383	2	doublet	two	2	1	105	
210	Spectrogram 1	1	111.6995667	111.7169709	0	22050	0.0174	2583.984		2497.852	2583.984	2670.117	2756.25	1	doublet	two	1	1	106	
211	Spectrogram 1	1	111.7727632	111.8148135	0	22050	0.0421	2670.117		2583.984	2670.117	2756.25	2842.383	2	doublet	two	1	1	106	
212	Spectrogram 1	1	112.0269135	112.0449565	0	22050	0.018	2583.984		2497.852	2583.984	2583.984	2670.117	1	doublet	two	2	1	107	
213	Spectrogram 1	1	112.0983705	112.1320631	0	22050	0.0337	2670.117		2583.984	2670.117	2756.25	2842.383	2	doublet	two	2	1	107	
214	Spectrogram 1	1	114.0856904	114.103106	0	22050	0.0174	2583.984		2497.852	2583.984	2583.984	2670.117	1	doublet	solo	0	1	108	
215	Spectrogram 1	1	114.1689347	114.20899	0	22050	0.0401	2670.117		2583.984	2670.117	2756.25	2842.383	2	doublet	solo	0	1	108	
216	Spectrogram 1	1	115.7277802	115.7470345	0	22050	0.0193	2583.984		2411.719	2497.852	2583.984	2756.25	1	doublet	two	1	1	109	
217	Spectrogram 1	1	115.8179139	115.8595228	0	22050	0.0416	2670.117		2583.984	2670.117	2756.25	2842.383	2	doublet	two	1	1	109	
218	Spectrogram 1	1	116.0973939	116.1137303	0	22050	0.0163	2583.984		2497.852	2583.984	2670.117	2756.25	1	doublet	two	2	1	110	
219	Spectrogram 1	1	116.1701325	116.2060502	0	22050	0.0359	2670.117		2583.984	2670.117	2756.25	2756.25	2	doublet	two	2	1	110	
220	Spectrogram 1	1	117.517415	117.5351045	0	22050	0.0177	2583.984		2497.852	2583.984	2583.984	2670.117	1	doublet	two	1	1	111	
221	Spectrogram 1	1	117.5892076	117.6298409	0	22050	0.0406	2670.117		2583.984	2670.117	2756.25	2842.383	2	doublet	two	1	1	111	
222	Spectrogram 1	1	117.8543519	117.8699835	0	22050	0.0156	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	two	2	1	112	
223	Spectrogram 1	1	117.9275483	117.9645127	0	22050	0.037	2670.117		2497.852	2583.984	2756.25	2756.25	2	doublet	two	2	1	112	
224	Spectrogram 1	1	119.279683	119.2971406	0	22050	0.0175	2583.984		2411.719	2497.852	2583.984	2756.25	1	doublet	two	1	1	113	
225	Spectrogram 1	1	119.3577546	119.3978113	0	22050	0.0401	2670.117		2583.984	2670.117	2756.25	2756.25	2	doublet	two	1	1	113	
226	Spectrogram 1	1	119.6207704	119.637302	0	22050	0.0165	2583.984		2411.719	2497.852	2583.984	2670.117	1	doublet	two	2	1	114	
227	Spectrogram 1	1	119.6910447	119.7256051	0	22050	0.0346	2670.117		2583.984	2670.117	2756.25	2756.25	2	doublet	two	2	1	114	
228	Spectrogram 1	1	121.4051026	121.4246282	0	22050	0.0195	2583.984		2411.719	2497.852	2583.984	2756.25	1	doublet	solo	0	1	115	
229	Spectrogram 1	1	121.4937867	121.5335111	0	22050	0.0397	2670.117		2583.984	2670.117	2756.25	2756.25	2	doublet	solo	0	1	115	
230	Spectrogram 1	1	125.1804551	125.2003211	0	22050	0.0199	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	solo	0	1	116	
231	Spectrogram 1	1	125.2684144	125.3096301	0	22050	0.0412	2670.117		2497.852	2583.984	2670.117	2756.25	2	doublet	solo	0	1	116	
