Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Max Freq (Hz)	Peak Amp (U)	Freq 5% (Hz)	Freq 25% (Hz)	Freq 75% (Hz)	Freq 95% (Hz)	Note_type	call_type	series_type	series_seq	Call_group_num	Call_num	Notes
57	Spectrogram 1	1	68.62190714	68.6643229	0	22050	0.0424	2497.852		2411.719	2497.852	2583.984	2583.984	1	doublet	solo	0	2	15	
58	Spectrogram 1	1	70.98471537	70.99875583	0	22050	0.014	2411.719		2325.586	2325.586	2411.719	2497.852	2	doublet	solo	0	2	16	
59	Spectrogram 1	1	71.06496897	71.10494796	0	22050	0.04	2497.852		2411.719	2497.852	2497.852	2583.984	1	doublet	solo	0	2	16	
60	Spectrogram 1	1	72.64868631	72.6615933	0	22050	0.0129	2411.719		2239.453	2411.719	2497.852	2583.984	2	doublet	solo	0	2	17	
61	Spectrogram 1	1	72.72691813	72.76834083	0	22050	0.0414	2583.984		2497.852	2497.852	2583.984	2670.117	1	doublet	solo	0	2	17	
62	Spectrogram 1	1	77.11683822	77.12651654	0	22050	0.0097	2497.852		2153.32	2411.719	2497.852	2583.984	2	doublet	solo	0	2	18	
63	Spectrogram 1	1	77.19237986	77.23461694	0	22050	0.0422	2497.852		2411.719	2497.852	2583.984	2670.117	1	doublet	solo	0	2	18	
69	Spectrogram 1	1	147.586423	147.6323616	0	22050	0.0459	2497.852		2497.852	2497.852	2583.984	2670.117	2	doublet	solo	0	3	19	
31	Spectrogram 1	1	23.71354654	23.72578349	0	22050	0.0122	2325.586		2239.453	2325.586	2411.719	2411.719	1	doublet	solo	0	1	2	
32	Spectrogram 1	1	23.78841295	23.83207024	0	22050	0.0437	2411.719		2325.586	2411.719	2497.852	2583.984	2	doublet	solo	0	1	2	
70	Spectrogram 1	1	149.4582566	149.5029153	0	22050	0.0447	2497.852		2411.719	2497.852	2583.984	2670.117	1	doublet	solo	0	3	20	
71	Spectrogram 1	1	151.3305711	151.3796472	0	22050	0.0491	2497.852		2497.852	2497.852	2583.984	2670.117	2	doublet	solo	0	3	21	
72	Spectrogram 1	1	152.8386888	152.8513754	0	22050	0.0127	2411.719		2239.453	2325.586	2411.719	2497.852	1	doublet	solo	0	3	22	
73	Spectrogram 1	1	152.9193925	152.9632153	0	22050	0.0438	2497.852		2411.719	2497.852	2583.984	2670.117	2	doublet	solo	0	3	22	
74	Spectrogram 1	1	154.7799272	154.7936809	0	22050	0.0138	2411.719		2325.586	2325.586	2411.719	2497.852	1	doublet	solo	0	3	23	
75	Spectrogram 1	1	154.8585252	154.899307	0	22050	0.0408	2497.852		2411.719	2497.852	2583.984	2670.117	2	doublet	solo	0	3	23	
