Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Max Freq (Hz)	Peak Amp (U)	Freq 5% (Hz)	Freq 25% (Hz)	Freq 75% (Hz)	Freq 95% (Hz)	Note_type	call_type	series_type	series_seq	Call_group_num	Call_num	Notes
53	Waveform 1	1	49.10027399	49.1391392	0	22050	0.0389		26108					2	doublet	solo	0	1	27	
54	Waveform 1	1	51.0374383	51.05303176	0	22050	0.0156		19393					1	doublet	solo	0	1	28	
55	Waveform 1	1	51.1180047	51.15828759	0	22050	0.0403		25308					2	doublet	solo	0	1	28	
56	Waveform 1	1	53.20360651	53.22083815	0	22050	0.0172		17562					1	doublet	solo	0	1	29	
57	Waveform 1	1	53.28190317	53.32246388	0	22050	0.0406		24386					2	doublet	solo	0	1	29	
58	Waveform 1	1	55.16999903	55.18514237	0	22050	0.0151		17127					1	doublet	solo	0	1	30	
59	Waveform 1	1	55.24836817	55.28943239	0	22050	0.0411		24732					2	doublet	solo	0	1	30	
60	Waveform 1	1	56.99215403	57.00800409	0	22050	0.0159		19332					1	doublet	solo	0	1	31	
61	Waveform 1	1	57.0776185	57.11838522	0	22050	0.0408		25969					2	doublet	solo	0	1	31	
62	Waveform 1	1	59.46333399	59.47880348	0	22050	0.0155		15778					1	doublet	solo	0	1	32	
63	Waveform 1	1	59.54521647	59.58562045	0	22050	0.0404		24491					2	doublet	solo	0	1	32	
64	Waveform 1	1	61.0997056	61.11603251	0	22050	0.0163		18918					1	doublet	solo	0	1	33	
65	Waveform 1	1	61.1802949	61.22101009	0	22050	0.0407		25460					2	doublet	solo	0	1	33	
66	Waveform 1	1	63.03770914	63.05360499	0	22050	0.0159		17489					1	doublet	solo	0	1	34	
67	Waveform 1	1	63.1081399	63.14896378	0	22050	0.0408		23829					2	doublet	solo	0	1	34	
68	Waveform 1	1	65.84424296	65.85984507	0	22050	0.0156		15592					1	doublet	solo	0	1	35	
69	Waveform 1	1	65.91782084	65.96035933	0	22050	0.0425		24226					2	doublet	solo	0	1	35	
70	Waveform 1	1	67.3000001	67.31693735	0	22050	0.0169		19678					1	doublet	solo	0	1	36	
71	Waveform 1	1	67.37349405	67.41402618	0	22050	0.0405		25314					2	doublet	solo	0	1	36	
72	Waveform 1	1	87.70242777	87.71818247	0	22050	0.0158		10278					1	doublet	solo	0	2	37	
73	Waveform 1	1	87.77457895	87.8130017	0	22050	0.0384		19047					2	doublet	solo	0	2	37	
74	Waveform 1	1	89.71609965	89.73149576	0	22050	0.0154		15803					1	doublet	solo	0	2	38	
75	Waveform 1	1	89.78963938	89.82914414	0	22050	0.0395		23949					2	doublet	solo	0	2	38	
76	Waveform 1	1	91.55739298	91.57249438	0	22050	0.0151		17871					1	doublet	solo	0	2	39	
77	Waveform 1	1	91.63358011	91.67302516	0	22050	0.0394		25482					2	doublet	solo	0	2	39	
78	Waveform 1	1	93.26129618	93.27759256	0	22050	0.0163		17502					1	doublet	solo	0	2	40	
79	Waveform 1	1	93.3407258	93.37992925	0	22050	0.0392		26078					2	doublet	solo	0	2	40	
80	Waveform 1	1	95.10747996	95.12294373	0	22050	0.0155		20223					1	doublet	solo	0	2	41	
81	Waveform 1	1	95.18054667	95.22059434	0	22050	0.04		26463					2	doublet	solo	0	2	41	
82	Waveform 1	1	96.83197489	96.84720601	0	22050	0.0152		20132					1	doublet	solo	0	2	42	
83	Waveform 1	1	96.90736857	96.94853386	0	22050	0.0412		26883					2	doublet	solo	0	2	42	
84	Waveform 1	1	98.619275	98.6347998	0	22050	0.0155		19773					1	doublet	solo	0	2	43	
85	Waveform 1	1	98.69163218	98.73119929	0	22050	0.0396		26020					2	doublet	solo	0	2	43	
86	Waveform 1	1	100.2429475	100.2584418	0	22050	0.0155		19955					1	doublet	solo	0	2	44	
87	Waveform 1	1	100.318364	100.3599756	0	22050	0.0416		26848					2	doublet	solo	0	2	44	
88	Waveform 1	1	101.6983918	101.7136496	0	22050	0.0153		18869					1	doublet	two	1	2	45	
89	Waveform 1	1	101.7725648	101.8126468	0	22050	0.0401		26399					2	doublet	two	1	2	45	
90	Waveform 1	1	102.027913	102.0419922	0	22050	0.0141		18469					1	doublet	two	2	2	46	
91	Waveform 1	1	102.0871629	102.1173579	0	22050	0.0302		23372					2	doublet	two	2	2	46	
92	Waveform 1	1	103.8910645	103.9063262	0	22050	0.0153		19558					1	doublet	solo	0	2	47	
93	Waveform 1	1	103.9666413	104.0064983	0	22050	0.0399		26168					2	doublet	solo	0	2	47	
94	Waveform 1	1	114.775464	114.7910918	0	22050	0.0156		13861					1	doublet	solo	0	3	48	
95	Waveform 1	1	114.8446244	114.886873	0	22050	0.0422		21189					2	doublet	solo	0	3	48	
96	Waveform 1	1	116.2235612	116.2396134	0	22050	0.0161		18986					1	doublet	solo	0	3	49	
97	Waveform 1	1	116.2978486	116.3368958	0	22050	0.039		25376					2	doublet	solo	0	3	49	
98	Waveform 1	1	117.989705	118.0028154	0	22050	0.0131		15303					1	doublet	solo	0	3	50	
99	Waveform 1	1	118.0685243	118.1099528	0	22050	0.0414		25433					2	doublet	solo	0	3	50	
100	Waveform 1	1	121.443921	121.4585074	0	22050	0.0146		15306					1	doublet	solo	0	3	51	
101	Waveform 1	1	121.5160111	121.5547161	0	22050	0.0387		20810					2	doublet	solo	0	3	51	
102	Waveform 1	1	123.1091355	123.1238593	0	22050	0.0147		17693					1	doublet	solo	0	3	52	
103	Waveform 1	1	123.1841706	123.2230195	0	22050	0.0388		25673					2	doublet	solo	0	3	52	
104	Waveform 1	1	124.9610871	124.9764375	0	22050	0.0154		17496					1	doublet	solo	0	3	53	
105	Waveform 1	1	125.0330628	125.0741328	0	22050	0.0411		24908					2	doublet	solo	0	3	53	
106	Waveform 1	1	126.5959672	126.6111573	0	22050	0.0152		16968					1	doublet	solo	0	3	54	
107	Waveform 1	1	126.6683015	126.7092036	0	22050	0.0409		24871					2	doublet	solo	0	3	54	
108	Waveform 1	1	128.5648698	128.5803679	0	22050	0.0155		18028					1	doublet	solo	0	3	55	
109	Waveform 1	1	128.6452836	128.6859339	0	22050	0.0407		25003					2	doublet	solo	0	3	55	
110	Waveform 1	1	130.6342668	130.6503343	0	22050	0.0161		17237					1	doublet	solo	0	3	56	
111	Waveform 1	1	130.7147416	130.7545376	0	22050	0.0398		25706					2	doublet	solo	0	3	56	
112	Waveform 1	1	132.3707932	132.3869828	0	22050	0.0162		20076					1	doublet	solo	0	3	57	
113	Waveform 1	1	132.4466905	132.4861965	0	22050	0.0395		26054					2	doublet	solo	0	3	57	
114	Waveform 1	1	133.981389	133.9969377	0	22050	0.0155		18673					1	doublet	solo	0	3	58	
115	Waveform 1	1	134.0529527	134.0933055	0	22050	0.0404		25264					2	doublet	solo	0	3	58	
116	Waveform 1	1	135.4994554	135.514244	0	22050	0.0148		18046					1	doublet	solo	0	3	59	
117	Waveform 1	1	135.574849	135.6132336	0	22050	0.0384		25236					2	doublet	solo	0	3	59	
118	Waveform 1	1	137.4748734	137.4896163	0	22050	0.0147		18503					1	doublet	solo	0	3	60	
119	Waveform 1	1	137.5512437	137.5908641	0	22050	0.0396		25422					2	doublet	solo	0	3	60	
120	Waveform 1	1	139.195424	139.210594	0	22050	0.0152		19381					1	doublet	solo	0	3	61	
121	Waveform 1	1	139.2737168	139.31246	0	22050	0.0387		25706					2	doublet	solo	0	3	61	
122	Waveform 1	1	140.9568528	140.9724806	0	22050	0.0156		20400					1	doublet	two	1	3	62	
123	Waveform 1	1	141.0375566	141.0769711	0	22050	0.0394		26491					2	doublet	two	1	3	62	
124	Waveform 1	1	141.2919511	141.306221	0	22050	0.0143		18831					1	doublet	two	2	3	63	
125	Waveform 1	1	141.3518113	141.3807514	0	22050	0.0289		23621					2	doublet	two	2	3	63	
126	Waveform 1	1	142.9404344	142.9552306	0	22050	0.0148		19284					1	doublet	two	1	3	64	
127	Waveform 1	1	143.0185899	143.0593166	0	22050	0.0407		26057					2	doublet	two	1	3	64	
128	Waveform 1	1	143.2325334	143.2449876	0	22050	0.0125		16153					1	doublet	two	2	3	65	
129	Waveform 1	1	143.2928971	143.3239708	0	22050	0.0311		22962					2	doublet	two	2	3	65	
130	Waveform 1	1	144.9689836	144.9855419	0	22050	0.0166		17471					1	doublet	two	1	3	66	
131	Waveform 1	1	145.0454453	145.0867365	0	22050	0.0413		25453					2	doublet	two	1	3	66	
132	Waveform 1	1	145.2827958	145.2977676	0	22050	0.015		18513					1	doublet	two	2	3	67	
133	Waveform 1	1	145.3433122	145.3711994	0	22050	0.0279		19017					2	doublet	two	2	3	67	
134	Waveform 1	1	148.8671159	148.8824233	0	22050	0.0153		17831					1	doublet	solo	0	3	68	
135	Waveform 1	1	148.9499711	148.9899425	0	22050	0.04		25247					2	doublet	solo	0	3	68	
136	Waveform 1	1	150.8294267	150.84554	0	22050	0.0161		18505					1	doublet	solo	0	3	69	
137	Waveform 1	1	150.9062089	150.9470424	0	22050	0.0408		23626					2	doublet	solo	0	3	69	
138	Waveform 1	1	154.4194993	154.4353788	0	22050	0.0159		15688					1	doublet	solo	0	3	70	
139	Waveform 1	1	154.4943131	154.5330792	0	22050	0.0388		23626					2	doublet	solo	0	3	70	
140	Waveform 1	1	156.1797074	156.1951493	0	22050	0.0154		16398					1	doublet	solo	0	3	71	
141	Waveform 1	1	156.2478837	156.2897699	0	22050	0.0419		25039					2	doublet	solo	0	3	71	
142	Waveform 1	1	158.0936326	158.1076889	0	22050	0.0141		16057					1	doublet	solo	0	3	72	
143	Waveform 1	1	158.1758927	158.2160014	0	22050	0.0401		25346					2	doublet	solo	0	3	72	
144	Waveform 1	1	160.6598252	160.6746873	0	22050	0.0149		15197					1	doublet	solo	0	3	73	
145	Waveform 1	1	160.7344255	160.7752131	0	22050	0.0408		23239					2	doublet	solo	0	3	73	
